email_id,class_label,secondary_label,is_multi_intent,is_ambiguous,is_spam,language,tone,sender_profile,email_length,noise_level,channel,temperature,top_p,top_k,seed,model_assigned
18063564-0d6,solicitud_cambio_tarifa,,False,True,False,en,informal,cliente_empresarial,corto,limpio,app_movil,0.65,0.35,63,92707,google/gemma-4-e4b
abb963d7-d35,averia_contador,,False,False,False,es,urgente,particular_enfadado,corto,moderado,webform,0.79,0.39,31,87646,deepseek/deepseek-r1-0528-qwen3-8b
57437d2d-713,bono_social,,False,False,False,es,urgente,abogado,muy_corto,moderado,webform,0.93,0.49,77,97175,google/gemma-4-e4b
eba80a63-9ea,solicitud_aplazamiento,,False,False,False,es,desesperado,autónomo,corto,limpio,app_movil,0.95,0.42,32,79897,deepseek/deepseek-r1-0528-qwen3-8b
1bb751ca-a4a,instalacion_solar,,False,False,False,en,urgente,cliente_empresarial,corto,leve,respuesta_cadena,0.74,0.65,73,42466,google/gemma-4-e4b
3152f331-8a5,consulta_lectura_contador,,False,True,False,es,cortés,autónomo,largo,leve,app_movil,0.75,0.34,30,68635,deepseek/deepseek-r1-0528-qwen3-8b
85bfea4e-5de,factura_duplicada,,False,False,False,en,urgente,cliente_residencial,largo,leve,webform,0.92,0.49,63,68737,google/gemma-4-e4b
e0c329c5-f1b,baja_contrato,,False,True,False,es,informal,abogado,medio,limpio,respuesta_cadena,0.89,0.73,32,90616,deepseek/deepseek-r1-0528-qwen3-8b
33feab07-88b,cambio_domiciliacion,,False,True,False,es,urgente,abogado,corto,moderado,email_directo,0.85,0.46,32,3490,google/gemma-4-e4b
abdd3210-e1e,alta_consumo_anomalo,,False,False,False,es,confuso,abogado,largo,moderado,app_movil,0.87,0.67,41,30088,deepseek/deepseek-r1-0528-qwen3-8b
b523371a-8fa,consulta_autoconsumo,,False,False,False,es,agresivo,autónomo,medio,moderado,app_movil,0.85,0.44,41,32547,google/gemma-4-e4b
a14e136a-dbb,corte_suministro,,False,False,False,es,desesperado,particular_enfadado,medio,leve,email_directo,0.81,0.61,62,45438,deepseek/deepseek-r1-0528-qwen3-8b
00f85305-6d1,cambio_titular,,False,False,False,en,informal,cliente_empresarial,largo,leve,reenvio_tercero,0.97,0.57,34,73741,google/gemma-4-e4b
8ba9e092-538,consulta_autoconsumo,reclamacion_factura,True,False,False,es,urgente,abogado,medio,limpio,reenvio_tercero,1.01,0.55,55,28381,deepseek/deepseek-r1-0528-qwen3-8b
be069d0b-c89,factura_error,,False,False,False,es,técnico,abogado,medio,limpio,webform,0.91,0.37,79,32999,google/gemma-4-e4b
0fde7ff1-6d7,reclamacion_factura,,False,False,False,es,urgente,particular_enfadado,medio,limpio,reenvio_tercero,0.76,0.32,34,33340,deepseek/deepseek-r1-0528-qwen3-8b
c3034d4a-f37,fuga_gas,newsletter,True,False,False,es,informal,jubilado,corto,leve,respuesta_cadena,1.04,0.36,76,50802,google/gemma-4-e4b
995db1b9-1d6,emergencia_gas,,False,False,False,es,agresivo,particular_enfadado,medio,moderado,app_movil,0.69,0.66,47,65954,deepseek/deepseek-r1-0528-qwen3-8b
e34eabaf-b7f,factura_error,,False,False,False,es,formal,cliente_residencial,largo,limpio,webform,1.03,0.78,42,34127,google/gemma-4-e4b
af731b1f-fc7,corte_suministro,,False,False,False,es,informal,cliente_residencial,muy_corto,leve,respuesta_cadena,0.87,0.42,50,67688,deepseek/deepseek-r1-0528-qwen3-8b
c759450e-d14,solicitud_nuevo_contrato,,False,False,False,es,urgente,autónomo,corto,limpio,email_directo,0.93,0.43,39,67848,google/gemma-4-e4b
15ea3c51-2d7,bono_social,averia_contador,True,False,True,es,cortés,cliente_empresarial,largo,moderado,webform,0.82,0.48,61,12361,deepseek/deepseek-r1-0528-qwen3-8b
cd5572ac-b6f,contrato_empresarial,,False,False,False,es,urgente,autónomo,corto,limpio,webform,0.79,0.47,39,235,google/gemma-4-e4b
159f3922-521,averia_contador,,False,False,False,en,confuso,particular_enfadado,medio,limpio,reenvio_tercero,0.74,0.61,43,85484,deepseek/deepseek-r1-0528-qwen3-8b
345c64a3-562,programa_fidelizacion,,False,False,False,es,desesperado,jubilado,largo,limpio,app_movil,0.69,0.51,53,77403,google/gemma-4-e4b
5f229299-94a,consulta_tarifas_pvpc,,False,False,False,es,urgente,autónomo,muy_largo,limpio,reenvio_tercero,0.78,0.6,30,25279,deepseek/deepseek-r1-0528-qwen3-8b
3c626431-c98,solicitud_certificado,vehiculo_electrico,True,False,False,es,confuso,autónomo,medio,leve,app_movil,0.75,0.35,31,44790,google/gemma-4-e4b
77265501-2f4,corte_suministro,,False,False,False,es,técnico,cliente_empresarial,largo,limpio,app_movil,0.86,0.66,33,24056,deepseek/deepseek-r1-0528-qwen3-8b
9f8c088d-033,instalacion_solar,,False,False,False,es,confuso,cliente_residencial,largo,limpio,email_directo,0.99,0.67,33,138,google/gemma-4-e4b
d72b0b7a-07f,fraude_energetico,,False,False,False,en,cortés,cliente_residencial,largo,leve,email_directo,0.68,0.76,32,35401,deepseek/deepseek-r1-0528-qwen3-8b
000b8368-1ca,averia_contador,,False,True,False,es,técnico,cliente_residencial,largo,leve,email_directo,0.95,0.61,42,22777,google/gemma-4-e4b
39d0e2eb-596,factura_error,,False,False,False,en,urgente,autónomo,corto,limpio,app_movil,0.76,0.58,71,38391,deepseek/deepseek-r1-0528-qwen3-8b
4501c2f5-34e,factura_error,,False,False,False,es,desesperado,jubilado,largo,moderado,email_directo,0.91,0.58,59,99854,google/gemma-4-e4b
32a505c6-deb,reclamacion_factura,,False,False,False,es,técnico,autónomo,medio,leve,reenvio_tercero,0.9,0.34,30,65575,deepseek/deepseek-r1-0528-qwen3-8b
17961864-77a,consulta_eficiencia,solicitud_certificado,True,False,False,en,técnico,autónomo,corto,leve,email_directo,0.95,0.46,30,51885,google/gemma-4-e4b
bc6fcb85-785,programa_fidelizacion,,False,False,False,es,cortés,jubilado,muy_corto,limpio,respuesta_cadena,0.66,0.73,44,68984,deepseek/deepseek-r1-0528-qwen3-8b
e15b5816-b38,alta_consumo_anomalo,,False,False,False,es,urgente,autónomo,muy_corto,limpio,webform,0.65,0.72,31,49938,google/gemma-4-e4b
21b8f874-b5a,contrato_empresarial,,False,False,False,es,desesperado,particular_enfadado,medio,limpio,email_directo,0.72,0.76,47,68170,deepseek/deepseek-r1-0528-qwen3-8b
339346bb-c45,baja_contrato,,False,False,False,es,agresivo,autónomo,corto,limpio,app_movil,1.04,0.62,63,51638,google/gemma-4-e4b
38164c1b-c17,respuesta_automatica,,False,True,True,en,desesperado,abogado,corto,limpio,email_directo,0.79,0.41,70,53459,deepseek/deepseek-r1-0528-qwen3-8b
38d43d04-0f3,corte_suministro,denuncia_proveedor,True,False,False,es,desesperado,cliente_empresarial,largo,limpio,respuesta_cadena,0.9,0.7,56,93539,google/gemma-4-e4b
76a6ab80-e94,bono_social,,False,False,False,es,técnico,particular_enfadado,medio,limpio,app_movil,0.77,0.58,68,23527,deepseek/deepseek-r1-0528-qwen3-8b
42658a4e-d75,reclamacion_calidad,,False,False,False,es,informal,particular_enfadado,muy_largo,limpio,respuesta_cadena,0.85,0.35,60,72277,google/gemma-4-e4b
cddab582-0f3,consulta_lectura_contador,,False,False,False,es,formal,jubilado,largo,limpio,reenvio_tercero,0.83,0.33,65,24471,deepseek/deepseek-r1-0528-qwen3-8b
8ce42f15-fa0,factura_duplicada,,False,False,False,es,formal,cliente_residencial,muy_corto,alto,webform,0.73,0.6,41,13201,google/gemma-4-e4b
106528f5-d1e,solicitud_nuevo_contrato,,False,False,False,es,cortés,particular_enfadado,muy_largo,moderado,app_movil,0.79,0.62,62,94906,deepseek/deepseek-r1-0528-qwen3-8b
da67c377-2ed,programa_fidelizacion,,False,False,False,es,agresivo,cliente_empresarial,corto,leve,app_movil,0.73,0.45,77,74153,google/gemma-4-e4b
3697b7fc-a59,consulta_tarifas_pvpc,,False,False,False,es,desesperado,cliente_empresarial,medio,leve,webform,0.76,0.75,59,17240,deepseek/deepseek-r1-0528-qwen3-8b
00cb9703-a23,cambio_titular,,False,True,False,es,agresivo,particular_enfadado,largo,limpio,reenvio_tercero,0.82,0.38,75,88729,google/gemma-4-e4b
0e6bb10d-780,consulta_juridica,,False,False,False,es,formal,cliente_residencial,medio,moderado,respuesta_cadena,0.97,0.37,77,45350,deepseek/deepseek-r1-0528-qwen3-8b
477ca4ed-673,averia_contador,,False,False,False,es,cortés,cliente_residencial,largo,limpio,app_movil,0.73,0.48,63,35466,google/gemma-4-e4b
fd932a65-9a2,cambio_titular,solicitud_nuevo_contrato,True,False,False,es,agresivo,autónomo,muy_largo,leve,email_directo,0.73,0.54,30,81578,deepseek/deepseek-r1-0528-qwen3-8b
c95392ea-a40,reclamacion_calidad,,False,False,True,es,cortés,jubilado,medio,limpio,app_movil,0.75,0.52,53,60086,google/gemma-4-e4b
7a091fcc-8bc,averia_contador,,False,False,False,es,informal,autónomo,corto,alto,webform,0.97,0.63,54,52224,deepseek/deepseek-r1-0528-qwen3-8b
9c4ba69e-e4d,alta_consumo_anomalo,solicitud_cambio_tarifa,True,False,False,es,agresivo,cliente_empresarial,largo,limpio,webform,0.75,0.4,40,49012,google/gemma-4-e4b
2c5b8b87-c10,averia_contador,otro_irrelevante,True,False,False,es,cortés,autónomo,medio,limpio,reenvio_tercero,0.98,0.55,63,95740,deepseek/deepseek-r1-0528-qwen3-8b
6a97e8dd-23e,incidencia_apagón,,False,False,False,en,cortés,jubilado,corto,limpio,webform,0.78,0.54,41,35762,google/gemma-4-e4b
e19c1815-345,contrato_empresarial,fuga_gas,True,False,False,es,informal,cliente_residencial,largo,moderado,respuesta_cadena,0.77,0.73,61,96905,deepseek/deepseek-r1-0528-qwen3-8b
db90ca1c-0fe,corte_suministro,,False,False,False,en,urgente,cliente_empresarial,muy_largo,leve,respuesta_cadena,0.8,0.69,44,48599,google/gemma-4-e4b
c7860909-e5d,emergencia_gas,respuesta_automatica,True,False,False,es,agresivo,abogado,largo,leve,respuesta_cadena,0.83,0.72,78,84111,deepseek/deepseek-r1-0528-qwen3-8b
ff416acf-7bb,consulta_tarifas_pvpc,,False,False,False,es,desesperado,jubilado,medio,limpio,webform,0.82,0.72,74,5168,google/gemma-4-e4b
36761888-da3,fuga_gas,,False,False,False,es,técnico,cliente_residencial,medio,leve,webform,0.81,0.35,67,40661,deepseek/deepseek-r1-0528-qwen3-8b
8d95c5c3-63b,fuga_gas,,False,True,False,es,informal,cliente_residencial,muy_corto,alto,email_directo,1.05,0.54,47,46771,google/gemma-4-e4b
eec34e68-3fb,respuesta_automatica,consulta_autoconsumo,True,False,True,es,desesperado,autónomo,medio,limpio,respuesta_cadena,0.93,0.72,59,85439,deepseek/deepseek-r1-0528-qwen3-8b
a2e45222-ac1,solicitud_nuevo_contrato,,False,False,False,es,confuso,abogado,muy_corto,moderado,app_movil,1.0,0.7,71,14564,google/gemma-4-e4b
bd9dbde6-164,averia_contador,,False,True,True,es,desesperado,cliente_empresarial,muy_corto,moderado,email_directo,1.01,0.74,43,69191,deepseek/deepseek-r1-0528-qwen3-8b
d64e060e-23a,consulta_tarifas_pvpc,,False,False,False,en,técnico,abogado,largo,limpio,app_movil,0.82,0.32,43,91188,google/gemma-4-e4b
f9b736a5-06c,cambio_titular,consulta_autoconsumo,True,False,False,es,agresivo,cliente_residencial,corto,leve,webform,0.96,0.5,74,88591,deepseek/deepseek-r1-0528-qwen3-8b
33211043-cc4,reclamacion_factura,,False,False,True,es,confuso,particular_enfadado,corto,moderado,reenvio_tercero,0.84,0.36,51,47000,google/gemma-4-e4b
9c5c5330-7ec,factura_error,,False,False,False,es,técnico,abogado,medio,limpio,email_directo,0.89,0.36,46,25466,deepseek/deepseek-r1-0528-qwen3-8b
23f19be5-3cc,corte_suministro,,False,False,False,es,informal,abogado,medio,leve,webform,0.94,0.57,56,84092,google/gemma-4-e4b
b9db2d9a-75b,newsletter,,False,True,True,es,formal,cliente_residencial,muy_corto,limpio,email_directo,0.88,0.77,65,9718,deepseek/deepseek-r1-0528-qwen3-8b
41149567-77a,factura_error,,False,False,False,en,cortés,autónomo,muy_corto,limpio,app_movil,0.85,0.66,30,88962,google/gemma-4-e4b
4adb2b0d-ae6,fraude_energetico,,False,False,False,es,formal,cliente_empresarial,muy_largo,moderado,email_directo,0.65,0.56,46,55141,deepseek/deepseek-r1-0528-qwen3-8b
52b782ab-602,incidencia_apagón,,False,False,False,es,cortés,autónomo,muy_corto,leve,respuesta_cadena,1.04,0.7,71,21205,google/gemma-4-e4b
80bd80c6-0f8,factura_error,,False,False,False,es,formal,cliente_empresarial,muy_corto,leve,email_directo,0.67,0.6,59,46371,deepseek/deepseek-r1-0528-qwen3-8b
fb3bfb71-c3e,solicitud_cambio_tarifa,,False,False,False,es,informal,particular_enfadado,medio,leve,respuesta_cadena,0.7,0.34,60,23853,google/gemma-4-e4b
51476dcd-6b7,baja_contrato,,False,True,False,es,confuso,cliente_empresarial,muy_corto,leve,app_movil,0.67,0.6,51,58880,deepseek/deepseek-r1-0528-qwen3-8b
02c1f2ef-094,consulta_autoconsumo,,False,False,False,es,cortés,autónomo,medio,leve,email_directo,0.9,0.34,33,25600,google/gemma-4-e4b
e358d5df-dd0,solicitud_nuevo_contrato,,False,False,False,en,desesperado,jubilado,corto,moderado,app_movil,0.77,0.48,53,87328,deepseek/deepseek-r1-0528-qwen3-8b
ad751622-36e,fuga_gas,emergencia_gas,True,False,False,es,urgente,autónomo,corto,leve,email_directo,1.01,0.48,31,89139,google/gemma-4-e4b
8c248c33-db8,solicitud_cambio_tarifa,,False,False,False,es,técnico,cliente_empresarial,largo,moderado,app_movil,0.89,0.77,50,83593,deepseek/deepseek-r1-0528-qwen3-8b
4c3f950c-fd3,factura_error,,False,False,True,es,técnico,jubilado,muy_corto,leve,app_movil,0.96,0.36,35,47917,google/gemma-4-e4b
ce3d76c7-1d7,factura_error,,False,False,False,es,agresivo,cliente_residencial,largo,limpio,reenvio_tercero,0.71,0.71,69,7649,deepseek/deepseek-r1-0528-qwen3-8b
c9845a49-7f2,solicitud_nuevo_contrato,,False,False,False,es,informal,cliente_empresarial,largo,leve,reenvio_tercero,0.81,0.45,67,7676,google/gemma-4-e4b
fb25a3c8-7ff,solicitud_nuevo_contrato,,False,False,False,es,agresivo,cliente_residencial,medio,limpio,respuesta_cadena,0.9,0.53,59,15235,deepseek/deepseek-r1-0528-qwen3-8b
b66c43dd-57d,oferta_comercial,,False,False,True,es,formal,particular_enfadado,largo,limpio,respuesta_cadena,0.73,0.73,70,21652,google/gemma-4-e4b
180a3927-8bc,factura_error,,False,False,False,es,desesperado,cliente_residencial,medio,limpio,respuesta_cadena,0.8,0.5,55,68656,deepseek/deepseek-r1-0528-qwen3-8b
70bcc51e-629,instalacion_solar,,False,True,False,es,agresivo,jubilado,muy_corto,limpio,respuesta_cadena,0.95,0.62,76,18049,google/gemma-4-e4b
3dfce59d-4c2,consulta_tarifas_pvpc,denuncia_proveedor,True,False,False,es,técnico,cliente_residencial,medio,moderado,reenvio_tercero,0.92,0.72,54,54050,deepseek/deepseek-r1-0528-qwen3-8b
6f2538ab-ed7,programa_fidelizacion,,False,False,False,en,desesperado,cliente_empresarial,muy_largo,leve,email_directo,1.01,0.4,32,84796,google/gemma-4-e4b
71f28807-7fc,emergencia_gas,,False,False,False,es,confuso,cliente_residencial,muy_corto,leve,email_directo,0.87,0.46,53,17400,deepseek/deepseek-r1-0528-qwen3-8b
4eca95c6-77f,factura_error,,False,False,False,es,confuso,autónomo,muy_corto,moderado,app_movil,0.73,0.59,34,36563,google/gemma-4-e4b
fec61d4d-3dd,emergencia_gas,,False,False,False,es,urgente,particular_enfadado,muy_corto,limpio,app_movil,1.0,0.48,70,2237,deepseek/deepseek-r1-0528-qwen3-8b
47bb9e9e-048,solicitud_nuevo_contrato,,False,False,False,en,informal,abogado,muy_largo,limpio,reenvio_tercero,1.03,0.51,57,86320,google/gemma-4-e4b
29566131-2bf,incidencia_apagón,,False,False,False,en,formal,cliente_residencial,corto,leve,email_directo,0.84,0.64,54,29276,deepseek/deepseek-r1-0528-qwen3-8b
e859c508-ac1,alta_consumo_anomalo,,False,False,False,es,agresivo,cliente_empresarial,corto,moderado,respuesta_cadena,0.68,0.72,45,44594,google/gemma-4-e4b
779fe21e-440,programa_fidelizacion,,False,False,True,es,desesperado,autónomo,corto,moderado,email_directo,0.75,0.48,54,25310,deepseek/deepseek-r1-0528-qwen3-8b
15c60596-d60,emergencia_gas,solicitud_certificado,True,False,False,es,confuso,cliente_residencial,medio,limpio,webform,0.95,0.43,79,80312,google/gemma-4-e4b
0660a3e8-e42,fuga_gas,,False,False,False,es,agresivo,abogado,medio,moderado,email_directo,0.65,0.65,36,11570,deepseek/deepseek-r1-0528-qwen3-8b
7821f6e4-856,alta_consumo_anomalo,,False,True,False,es,confuso,cliente_residencial,corto,alto,respuesta_cadena,0.77,0.59,43,92397,google/gemma-4-e4b
bb33cf80-a3f,fuga_gas,,False,False,False,en,formal,cliente_residencial,largo,alto,respuesta_cadena,0.8,0.66,42,98696,deepseek/deepseek-r1-0528-qwen3-8b
7b65c0d9-7e1,solicitud_aplazamiento,,False,False,False,es,agresivo,autónomo,medio,leve,webform,0.97,0.75,36,99425,google/gemma-4-e4b
23b95190-27d,consulta_autoconsumo,,False,False,False,es,informal,jubilado,corto,limpio,reenvio_tercero,0.82,0.41,70,92915,deepseek/deepseek-r1-0528-qwen3-8b
39eae570-4dd,solicitud_nuevo_contrato,,False,False,True,es,urgente,cliente_residencial,medio,leve,respuesta_cadena,0.86,0.66,70,624,google/gemma-4-e4b
878e5b5f-77c,alta_consumo_anomalo,,False,False,False,es,formal,cliente_residencial,medio,limpio,reenvio_tercero,0.92,0.43,71,17653,deepseek/deepseek-r1-0528-qwen3-8b
98d37116-72c,averia_contador,programa_fidelizacion,True,False,False,es,confuso,jubilado,largo,leve,email_directo,0.96,0.42,51,23305,google/gemma-4-e4b
d5fecdf6-58f,incidencia_apagón,,False,False,False,es,formal,abogado,largo,moderado,app_movil,0.79,0.65,47,67766,deepseek/deepseek-r1-0528-qwen3-8b
2cf1ec3f-283,cambio_titular,,False,False,False,en,urgente,jubilado,medio,leve,app_movil,0.72,0.44,44,59742,google/gemma-4-e4b
df04aa64-57d,programa_fidelizacion,,False,False,False,en,urgente,cliente_residencial,largo,limpio,reenvio_tercero,0.72,0.31,39,77547,deepseek/deepseek-r1-0528-qwen3-8b
2e1d4c62-0ea,solicitud_aplazamiento,,False,False,True,en,agresivo,cliente_residencial,muy_corto,moderado,email_directo,0.71,0.5,48,65116,google/gemma-4-e4b
3b8c4f0b-f22,consulta_eficiencia,spam_energia,True,False,False,es,confuso,jubilado,largo,leve,email_directo,0.7,0.47,69,50675,deepseek/deepseek-r1-0528-qwen3-8b
2cb5a4b1-74f,consulta_eficiencia,,False,True,False,es,informal,jubilado,medio,alto,app_movil,0.83,0.31,33,89739,google/gemma-4-e4b
a87adfdf-e50,fraude_energetico,,False,False,False,es,formal,abogado,medio,moderado,email_directo,0.72,0.47,75,50838,deepseek/deepseek-r1-0528-qwen3-8b
9036aaaa-a56,consulta_autoconsumo,,False,False,False,en,formal,cliente_empresarial,largo,leve,app_movil,0.96,0.47,47,46833,google/gemma-4-e4b
f43fb888-a86,alta_consumo_anomalo,consulta_eficiencia,True,False,False,es,agresivo,abogado,corto,moderado,respuesta_cadena,0.65,0.56,65,28412,deepseek/deepseek-r1-0528-qwen3-8b
68560043-eca,bono_social,,False,False,False,en,informal,jubilado,largo,alto,email_directo,1.03,0.54,57,88318,google/gemma-4-e4b
79d61748-9d5,respuesta_automatica,,False,False,True,en,agresivo,cliente_residencial,largo,moderado,webform,0.66,0.38,48,71015,deepseek/deepseek-r1-0528-qwen3-8b
72b36cc9-8c8,reclamacion_factura,,False,False,False,es,cortés,cliente_empresarial,corto,limpio,respuesta_cadena,0.78,0.63,58,70763,google/gemma-4-e4b
2bd6647c-91b,phishing_energia,,False,False,True,en,desesperado,jubilado,largo,moderado,reenvio_tercero,0.95,0.74,54,659,deepseek/deepseek-r1-0528-qwen3-8b
2116bace-b70,otro_irrelevante,oferta_comercial,True,False,True,es,urgente,cliente_residencial,corto,moderado,app_movil,1.0,0.68,40,804,google/gemma-4-e4b
1d92d438-daf,consulta_autoconsumo,,False,False,False,es,informal,abogado,corto,limpio,webform,0.68,0.38,73,53871,deepseek/deepseek-r1-0528-qwen3-8b
10ee1098-759,solicitud_aplazamiento,,False,False,False,en,desesperado,jubilado,medio,leve,app_movil,0.97,0.57,56,61195,google/gemma-4-e4b
e9372a5d-6ee,fuga_gas,solicitud_cambio_tarifa,True,False,False,en,urgente,particular_enfadado,largo,leve,email_directo,0.95,0.39,37,40551,deepseek/deepseek-r1-0528-qwen3-8b
d16ba605-73b,solicitud_cambio_tarifa,bono_social,True,False,True,es,desesperado,abogado,medio,leve,email_directo,0.83,0.49,62,75200,google/gemma-4-e4b
f22aba72-3d9,factura_error,,False,False,False,es,confuso,cliente_empresarial,largo,leve,reenvio_tercero,0.9,0.72,32,84291,deepseek/deepseek-r1-0528-qwen3-8b
c5f8a621-7c8,reclamacion_factura,consulta_eficiencia,True,False,False,es,técnico,jubilado,corto,limpio,app_movil,0.8,0.36,51,47819,google/gemma-4-e4b
272e6930-9af,cambio_domiciliacion,,False,False,False,es,confuso,jubilado,muy_largo,alto,app_movil,0.77,0.75,75,84542,deepseek/deepseek-r1-0528-qwen3-8b
149e3a6c-1b8,solicitud_nuevo_contrato,,False,False,False,es,desesperado,cliente_residencial,muy_corto,leve,webform,0.66,0.46,50,25914,google/gemma-4-e4b
2ad44a99-736,cambio_domiciliacion,,False,True,False,es,agresivo,abogado,largo,moderado,app_movil,0.65,0.6,58,57504,deepseek/deepseek-r1-0528-qwen3-8b
7dca3736-4de,fuga_gas,cambio_titular,True,False,False,en,desesperado,autónomo,medio,moderado,respuesta_cadena,0.86,0.54,32,26680,google/gemma-4-e4b
987723c4-b9d,consulta_eficiencia,,False,False,False,es,formal,cliente_residencial,corto,limpio,reenvio_tercero,0.65,0.57,61,29463,deepseek/deepseek-r1-0528-qwen3-8b
daf0ccef-503,averia_contador,,False,False,False,es,urgente,particular_enfadado,medio,moderado,email_directo,0.7,0.6,57,67658,google/gemma-4-e4b
